No,Latitude,Longitude,Altitude,Speed,Date,Time
2636,13.335432,77.689784,926.6,8.71,2016/12/11,01:29:04
2637,13.335509,77.689765,926.8,8.82,2016/12/11,01:29:05
2638,13.335587,77.689747,927.1,8.90,2016/12/11,01:29:06
2639,13.335659,77.689742,927.3,8.03,2016/12/11,01:29:07
2640,13.335721,77.689723,927.6,7.20,2016/12/11,01:29:08
2641,13.335803,77.689710,927.9,9.24,2016/12/11,01:29:09
2642,13.335881,77.689690,928.2,8.95,2016/12/11,01:29:10
2643,13.335961,77.689666,928.6,9.28,2016/12/11,01:29:11
2644,13.336032,77.689639,928.9,8.43,2016/12/11,01:29:12
2645,13.336109,77.689620,929.3,8.82,2016/12/11,01:29:13
2646,13.336187,77.689598,929.7,9.00,2016/12/11,01:29:14
2647,13.336260,77.689584,930.0,8.27,2016/12/11,01:29:15
2648,13.336327,77.689567,930.3,7.68,2016/12/11,01:29:16
2649,13.336395,77.689550,930.5,7.79,2016/12/11,01:29:17
2650,13.336473,77.689522,930.8,9.20,2016/12/11,01:29:18
2651,13.336548,77.689502,931.1,8.63,2016/12/11,01:29:19
2652,13.336615,77.689485,931.3,7.68,2016/12/11,01:29:20
2653,13.336684,77.689468,931.6,7.90,2016/12/11,01:29:21
2654,13.336754,77.689455,931.8,7.92,2016/12/11,01:29:22
2655,13.336825,77.689432,932.1,8.29,2016/12/11,01:29:23
2656,13.336893,77.689414,932.3,7.82,2016/12/11,01:29:24
2657,13.336960,77.689394,932.6,7.77,2016/12/11,01:29:25
2658,13.337030,77.689372,932.8,8.15,2016/12/11,01:29:26
2659,13.337090,77.689356,933.0,6.90,2016/12/11,01:29:27
2660,13.337154,77.689337,933.1,7.42,2016/12/11,01:29:28
2661,13.337218,77.689332,933.2,7.15,2016/12/11,01:29:29
2662,13.337277,77.689314,933.2,6.85,2016/12/11,01:29:30
2663,13.337338,77.689301,933.3,6.93,2016/12/11,01:29:31
2664,13.337405,77.689288,933.4,7.59,2016/12/11,01:29:32
2665,13.337466,77.689274,933.5,6.96,2016/12/11,01:29:33
2666,13.337536,77.689254,933.5,8.09,2016/12/11,01:29:34
2667,13.337586,77.689239,933.6,5.80,2016/12/11,01:29:35
2668,13.337644,77.689220,933.7,6.78,2016/12/11,01:29:36
2669,13.337707,77.689213,933.7,7.05,2016/12/11,01:29:37
2670,13.337767,77.689196,933.8,6.93,2016/12/11,01:29:38
2671,13.337821,77.689188,933.9,6.07,2016/12/11,01:29:39
2672,13.337882,77.689172,934.0,7.01,2016/12/11,01:29:40
2673,13.337932,77.689164,934.0,5.63,2016/12/11,01:29:41
2674,13.337982,77.689157,933.9,5.62,2016/12/11,01:29:42
2675,13.338036,77.689146,933.9,6.13,2016/12/11,01:29:43
2676,13.338088,77.689138,933.8,5.85,2016/12/11,01:29:44
2677,13.338141,77.689124,933.8,6.09,2016/12/11,01:29:45
2678,13.338187,77.689100,933.7,5.74,2016/12/11,01:29:46
2679,13.338241,77.689079,933.7,6.43,2016/12/11,01:29:47
2680,13.338295,77.689058,933.7,6.43,2016/12/11,01:29:48
2681,13.338350,77.689043,933.6,6.33,2016/12/11,01:29:49
2682,13.338403,77.689029,933.6,6.09,2016/12/11,01:29:50
2683,13.338457,77.689013,933.6,6.26,2016/12/11,01:29:51
2684,13.338509,77.689001,933.6,5.93,2016/12/11,01:29:52
2685,13.338556,77.688987,933.6,5.45,2016/12/11,01:29:53
2686,13.338612,77.688982,933.5,6.26,2016/12/11,01:29:54
2687,13.338668,77.688968,933.5,6.42,2016/12/11,01:29:55
2688,13.338722,77.688952,933.5,6.26,2016/12/11,01:29:56
2689,13.338764,77.688925,933.6,5.51,2016/12/11,01:29:57
2690,13.338818,77.688910,933.9,6.23,2016/12/11,01:29:58
2691,13.338870,77.688898,934.1,5.93,2016/12/11,01:29:59
2692,13.338918,77.688882,934.3,5.62,2016/12/11,01:30:00
2693,13.338964,77.688866,934.5,5.41,2016/12/11,01:30:01
2694,13.339009,77.688857,934.7,5.10,2016/12/11,01:30:02
2695,13.339054,77.688844,934.9,5.20,2016/12/11,01:30:03
2696,13.339094,77.688835,935.0,4.56,2016/12/11,01:30:04
2697,13.339140,77.688821,935.2,5.34,2016/12/11,01:30:05
2698,13.339186,77.688808,935.4,5.31,2016/12/11,01:30:06
2699,13.339238,77.688802,935.6,5.82,2016/12/11,01:30:07
2700,13.339281,77.688801,935.8,4.79,2016/12/11,01:30:08
2701,13.339327,77.688791,936.0,5.23,2016/12/11,01:30:09
2702,13.339375,77.688776,936.2,5.58,2016/12/11,01:30:10
2703,13.339426,77.688765,936.4,5.80,2016/12/11,01:30:11
2704,13.339471,77.688756,936.6,5.10,2016/12/11,01:30:12
2705,13.339521,77.688741,936.8,5.80,2016/12/11,01:30:13
2706,13.339573,77.688732,937.0,5.87,2016/12/11,01:30:14
2707,13.339613,77.688711,937.1,5.00,2016/12/11,01:30:15
2708,13.339660,77.688698,937.2,5.42,2016/12/11,01:30:16
2709,13.339688,77.688676,937.3,3.92,2016/12/11,01:30:17
2710,13.339729,77.688663,937.5,4.78,2016/12/11,01:30:18
2711,13.339786,77.688664,937.6,6.35,2016/12/11,01:30:19
2712,13.339831,77.688647,937.7,5.34,2016/12/11,01:30:20
2713,13.339878,77.688634,937.8,5.42,2016/12/11,01:30:21
2714,13.339926,77.688621,938.0,5.53,2016/12/11,01:30:22
2715,13.339986,77.688616,938.1,6.70,2016/12/11,01:30:23
2716,13.340029,77.688601,938.2,5.05,2016/12/11,01:30:24
2717,13.340096,77.688595,938.4,7.49,2016/12/11,01:30:25
2718,13.340159,77.688543,938.6,8.99,2016/12/11,01:30:26
2719,13.340213,77.688534,938.8,6.09,2016/12/11,01:30:27
2720,13.340267,77.688524,938.9,6.11,2016/12/11,01:30:28
2721,13.340322,77.688513,939.1,6.24,2016/12/11,01:30:29
2722,13.340365,77.688475,939.2,6.31,2016/12/11,01:30:30
2723,13.340416,77.688467,939.3,5.74,2016/12/11,01:30:31
2724,13.340477,77.688453,939.3,6.96,2016/12/11,01:30:32
2725,13.340523,77.688431,939.3,5.65,2016/12/11,01:30:33
2726,13.340576,77.688416,939.3,6.12,2016/12/11,01:30:34
2727,13.340640,77.688416,939.2,7.12,2016/12/11,01:30:35
2728,13.340697,77.688402,939.2,6.52,2016/12/11,01:30:36
2729,13.340740,77.688397,939.2,4.82,2016/12/11,01:30:37
2730,13.340793,77.688381,939.2,6.15,2016/12/11,01:30:38
2731,13.340842,77.688375,939.2,5.49,2016/12/11,01:30:39
2732,13.340895,77.688371,939.1,5.92,2016/12/11,01:30:40
2733,13.340951,77.688353,939.1,6.53,2016/12/11,01:30:41
2734,13.341009,77.688334,939.1,6.78,2016/12/11,01:30:42
2735,13.341060,77.688317,939.1,5.97,2016/12/11,01:30:43
2736,13.341104,77.688310,939.1,4.96,2016/12/11,01:30:44
2737,13.341148,77.688305,939.1,4.93,2016/12/11,01:30:45
2738,13.341192,77.688292,939.1,5.10,2016/12/11,01:30:46
2739,13.341251,77.688271,939.1,6.95,2016/12/11,01:30:47
2740,13.341302,77.688257,939.2,5.88,2016/12/11,01:30:48
2741,13.341355,77.688243,939.2,6.09,2016/12/11,01:30:49
2742,13.341410,77.688222,939.2,6.53,2016/12/11,01:30:50
2743,13.341467,77.688204,939.2,6.64,2016/12/11,01:30:51
2744,13.341525,77.688210,939.2,6.49,2016/12/11,01:30:52
2745,13.341579,77.688199,939.2,6.13,2016/12/11,01:30:53
2746,13.341635,77.688184,939.2,6.44,2016/12/11,01:30:54
2747,13.341692,77.688170,939.2,6.52,2016/12/11,01:30:55
2748,13.341759,77.688141,939.2,8.09,2016/12/11,01:30:56
2749,13.341813,77.688150,939.1,6.09,2016/12/11,01:30:57
2750,13.341870,77.688134,939.1,6.58,2016/12/11,01:30:58
2751,13.341915,77.688117,939.1,5.34,2016/12/11,01:30:59
2752,13.341964,77.688101,939.1,5.72,2016/12/11,01:31:00
2753,13.342006,77.688100,939.1,4.68,2016/12/11,01:31:01
2754,13.342055,77.688086,939.0,5.66,2016/12/11,01:31:02
2755,13.342109,77.688072,939.1,6.20,2016/12/11,01:31:03
2756,13.342155,77.688060,939.1,5.28,2016/12/11,01:31:04
2757,13.342208,77.688041,939.3,6.25,2016/12/11,01:31:05
2758,13.342236,77.688012,939.3,4.43,2016/12/11,01:31:06
2759,13.342269,77.688014,939.4,3.68,2016/12/11,01:31:07
2760,13.342308,77.688009,939.5,4.38,2016/12/11,01:31:08
2761,13.342340,77.688007,939.5,3.57,2016/12/11,01:31:09
2762,13.342385,77.687997,939.7,5.13,2016/12/11,01:31:10
2763,13.342427,77.687988,939.8,4.78,2016/12/11,01:31:11
2764,13.342470,77.687980,939.9,4.86,2016/12/11,01:31:12
2765,13.342519,77.687961,940.0,5.83,2016/12/11,01:31:13
2766,13.342573,77.687938,940.1,6.51,2016/12/11,01:31:14
2767,13.342621,77.687924,940.3,5.55,2016/12/11,01:31:15
2768,13.342675,77.687904,940.4,6.39,2016/12/11,01:31:16
2769,13.342738,77.687880,940.6,7.48,2016/12/11,01:31:17
2770,13.342794,77.687859,940.7,6.64,2016/12/11,01:31:18
2771,13.342843,77.687850,940.8,5.54,2016/12/11,01:31:19
2772,13.342895,77.687883,941.0,6.80,2016/12/11,01:31:20
2773,13.342937,77.687879,941.0,4.70,2016/12/11,01:31:21
2774,13.342989,77.687868,941.2,5.91,2016/12/11,01:31:22
2775,13.343048,77.687859,941.3,6.64,2016/12/11,01:31:23
2776,13.343104,77.687842,941.4,6.50,2016/12/11,01:31:24
2777,13.343160,77.687824,941.6,6.53,2016/12/11,01:31:25
2778,13.343219,77.687816,941.7,6.62,2016/12/11,01:31:26
2779,13.343278,77.687805,941.8,6.68,2016/12/11,01:31:27
2780,13.343328,77.687791,941.9,5.77,2016/12/11,01:31:28
2781,13.343386,77.687773,942.0,6.74,2016/12/11,01:31:29
2782,13.343445,77.687755,942.1,6.85,2016/12/11,01:31:30
2783,13.343498,77.687742,942.2,6.07,2016/12/11,01:31:31
2784,13.343557,77.687720,942.4,6.99,2016/12/11,01:31:32
2785,13.343615,77.687694,942.5,7.04,2016/12/11,01:31:33
2786,13.343665,77.687664,942.5,6.45,2016/12/11,01:31:34
2787,13.343718,77.687638,942.6,6.54,2016/12/11,01:31:35
2788,13.343774,77.687621,942.6,6.50,2016/12/11,01:31:36
2789,13.343834,77.687600,942.6,7.06,2016/12/11,01:31:37
2790,13.343898,77.687584,942.5,7.33,2016/12/11,01:31:38
2791,13.343951,77.687567,942.5,6.18,2016/12/11,01:31:39
2792,13.344001,77.687554,942.5,5.74,2016/12/11,01:31:40
2793,13.344047,77.687543,942.5,5.26,2016/12/11,01:31:41
2794,13.344094,77.687527,942.5,5.51,2016/12/11,01:31:42
2795,13.344145,77.687512,942.5,5.91,2016/12/11,01:31:43
2796,13.344197,77.687497,942.5,6.01,2016/12/11,01:31:44
2797,13.344250,77.687485,942.5,6.04,2016/12/11,01:31:45
2798,13.344301,77.687472,942.6,5.85,2016/12/11,01:31:46
2799,13.344346,77.687451,942.6,5.50,2016/12/11,01:31:47
2800,13.344402,77.687443,942.6,6.29,2016/12/11,01:31:48
2801,13.344453,77.687434,942.7,5.76,2016/12/11,01:31:49
2802,13.344502,77.687430,942.7,5.47,2016/12/11,01:31:50
2803,13.344549,77.687416,942.8,5.45,2016/12/11,01:31:51
2804,13.344590,77.687387,942.9,5.54,2016/12/11,01:31:52
2805,13.344629,77.687377,943.1,4.47,2016/12/11,01:31:53
2806,13.344683,77.687364,943.3,6.17,2016/12/11,01:31:54
2807,13.344729,77.687372,943.4,5.19,2016/12/11,01:31:55
2808,13.344779,77.687346,943.6,6.24,2016/12/11,01:31:56
2809,13.344837,77.687336,943.8,6.55,2016/12/11,01:31:57
2810,13.344886,77.687320,944.0,5.72,2016/12/11,01:31:58
2811,13.344932,77.687304,944.2,5.41,2016/12/11,01:31:59
2812,13.344972,77.687290,944.3,4.70,2016/12/11,01:32:00
2813,13.345014,77.687271,944.5,5.11,2016/12/11,01:32:01
2814,13.345060,77.687259,944.6,5.28,2016/12/11,01:32:02
2815,13.345111,77.687249,944.8,5.78,2016/12/11,01:32:03
2816,13.345157,77.687237,945.0,5.28,2016/12/11,01:32:04
2817,13.345209,77.687207,945.2,6.64,2016/12/11,01:32:05
2818,13.345252,77.687195,945.3,4.96,2016/12/11,01:32:06
2819,13.345298,77.687178,945.5,5.44,2016/12/11,01:32:07
2820,13.345340,77.687167,945.6,4.82,2016/12/11,01:32:08
2821,13.345385,77.687156,945.7,5.15,2016/12/11,01:32:09
2822,13.345430,77.687147,945.9,5.10,2016/12/11,01:32:10
2823,13.345486,77.687131,946.0,6.47,2016/12/11,01:32:11
2824,13.345534,77.687121,946.1,5.45,2016/12/11,01:32:12
2825,13.345577,77.687112,946.1,4.88,2016/12/11,01:32:13
2826,13.345626,77.687095,946.2,5.76,2016/12/11,01:32:14
2827,13.345672,77.687085,946.3,5.23,2016/12/11,01:32:15
2828,13.345719,77.687067,946.4,5.58,2016/12/11,01:32:16
2829,13.345771,77.687057,946.4,5.89,2016/12/11,01:32:17
2830,13.345819,77.687039,946.5,5.69,2016/12/11,01:32:18
2831,13.345864,77.687028,946.5,5.15,2016/12/11,01:32:19
2832,13.345905,77.687015,946.6,4.78,2016/12/11,01:32:20
2833,13.345959,77.687001,946.7,6.20,2016/12/11,01:32:21
2834,13.346000,77.686991,946.7,4.69,2016/12/11,01:32:22
2835,13.346051,77.686982,946.8,5.76,2016/12/11,01:32:23
2836,13.346092,77.686968,946.8,4.81,2016/12/11,01:32:24
2837,13.346137,77.686963,946.9,5.04,2016/12/11,01:32:25
2838,13.346179,77.686954,946.9,4.78,2016/12/11,01:32:26
2839,13.346221,77.686949,947.0,4.71,2016/12/11,01:32:27
2840,13.346271,77.686940,947.0,5.65,2016/12/11,01:32:28
2841,13.346317,77.686927,947.1,5.31,2016/12/11,01:32:29
2842,13.346360,77.686909,947.2,5.17,2016/12/11,01:32:30
2843,13.346407,77.686897,947.2,5.39,2016/12/11,01:32:31
2844,13.346460,77.686887,947.3,6.00,2016/12/11,01:32:32
2845,13.346503,77.686878,947.4,4.88,2016/12/11,01:32:33
2846,13.346551,77.686866,947.5,5.50,2016/12/11,01:32:34
2847,13.346600,77.686853,947.5,5.63,2016/12/11,01:32:35
2848,13.346637,77.686836,947.6,4.51,2016/12/11,01:32:36
2849,13.346683,77.686822,947.7,5.34,2016/12/11,01:32:37
2850,13.346726,77.686804,947.8,5.17,2016/12/11,01:32:38
2851,13.346771,77.686790,947.8,5.23,2016/12/11,01:32:39
2852,13.346822,77.686781,947.9,5.76,2016/12/11,01:32:40
2853,13.346860,77.686774,948.0,4.30,2016/12/11,01:32:41
2854,13.346892,77.686762,948.1,3.79,2016/12/11,01:32:42
2855,13.346924,77.686749,948.1,3.83,2016/12/11,01:32:43
2856,13.346961,77.686743,948.2,4.17,2016/12/11,01:32:44
2857,13.346994,77.686733,948.3,3.83,2016/12/11,01:32:45
2858,13.347042,77.686722,948.4,5.47,2016/12/11,01:32:46
2859,13.347085,77.686709,948.5,4.99,2016/12/11,01:32:47
2860,13.347123,77.686699,948.6,4.37,2016/12/11,01:32:48
2861,13.347174,77.686680,948.9,6.04,2016/12/11,01:32:49
2862,13.347218,77.686667,949.1,5.10,2016/12/11,01:32:50
2863,13.347265,77.686659,949.4,5.30,2016/12/11,01:32:51
2864,13.347307,77.686646,949.6,4.88,2016/12/11,01:32:52
2865,13.347351,77.686635,949.9,5.04,2016/12/11,01:32:53
2866,13.347400,77.686621,950.2,5.66,2016/12/11,01:32:54
2867,13.347443,77.686612,950.4,4.88,2016/12/11,01:32:55
2868,13.347492,77.686596,950.7,5.72,2016/12/11,01:32:56
2869,13.347528,77.686578,951.0,4.46,2016/12/11,01:32:57
2870,13.347574,77.686568,951.3,5.23,2016/12/11,01:32:58
2871,13.347618,77.686548,951.6,5.36,2016/12/11,01:32:59
2872,13.347653,77.686539,951.8,4.02,2016/12/11,01:33:00
2873,13.347690,77.686511,952.1,5.11,2016/12/11,01:33:01
2874,13.347735,77.686498,952.5,5.20,2016/12/11,01:33:02
2875,13.347775,77.686488,952.7,4.58,2016/12/11,01:33:03
2876,13.347811,77.686473,953.0,4.32,2016/12/11,01:33:04
2877,13.347850,77.686463,953.3,4.47,2016/12/11,01:33:05
2878,13.347899,77.686448,953.7,5.69,2016/12/11,01:33:06
2879,13.347952,77.686439,954.1,5.98,2016/12/11,01:33:07
2880,13.347993,77.686426,954.5,4.78,2016/12/11,01:33:08
2881,13.348033,77.686419,954.8,4.52,2016/12/11,01:33:09
2882,13.348075,77.686411,955.2,4.76,2016/12/11,01:33:10
2883,13.348115,77.686402,955.5,4.56,2016/12/11,01:33:11
2884,13.348156,77.686389,955.9,4.78,2016/12/11,01:33:12
2885,13.348199,77.686374,956.3,5.05,2016/12/11,01:33:13
2886,13.348242,77.686354,956.7,5.25,2016/12/11,01:33:14
2887,13.348281,77.686337,957.1,4.72,2016/12/11,01:33:15
2888,13.348318,77.686301,957.6,5.67,2016/12/11,01:33:16
2889,13.348362,77.686290,958.0,5.04,2016/12/11,01:33:17
2890,13.348400,77.686277,958.3,4.46,2016/12/11,01:33:18
2891,13.348438,77.686272,958.6,4.26,2016/12/11,01:33:19
2892,13.348497,77.686262,959.1,6.66,2016/12/11,01:33:20
2893,13.348538,77.686253,959.5,4.67,2016/12/11,01:33:21
2894,13.348596,77.686228,959.8,7.00,2016/12/11,01:33:22
2895,13.348640,77.686199,960.0,5.82,2016/12/11,01:33:23
2896,13.348672,77.686173,960.1,4.54,2016/12/11,01:33:24
2897,13.348672,77.686133,959.9,4.33,2016/12/11,01:33:25
2898,13.348670,77.686102,959.8,3.37,2016/12/11,01:33:26
2899,13.348647,77.686070,959.5,4.31,2016/12/11,01:33:27
2900,13.348633,77.686027,959.2,4.91,2016/12/11,01:33:28
2901,13.348606,77.685988,958.9,5.18,2016/12/11,01:33:29
2902,13.348575,77.685966,958.6,4.19,2016/12/11,01:33:30
2903,13.348546,77.685928,958.3,5.23,2016/12/11,01:33:31
2904,13.348528,77.685896,958.0,4.00,2016/12/11,01:33:32
2905,13.348508,77.685860,957.8,4.49,2016/12/11,01:33:33
2906,13.348491,77.685790,957.4,3.91,2016/12/11,01:33:35
2907,13.348462,77.685737,957.1,6.59,2016/12/11,01:33:36
2908,13.348437,77.685691,956.8,5.71,2016/12/11,01:33:37
2909,13.348415,77.685645,956.6,5.55,2016/12/11,01:33:38
2910,13.348380,77.685588,956.2,7.30,2016/12/11,01:33:39
2911,13.348354,77.685534,955.9,6.53,2016/12/11,01:33:40
2912,13.348323,77.685484,955.7,6.42,2016/12/11,01:33:41
2913,13.348285,77.685420,955.3,8.12,2016/12/11,01:33:42
2914,13.348253,77.685365,955.0,6.94,2016/12/11,01:33:43
2915,13.348225,77.685309,954.6,6.82,2016/12/11,01:33:44
2916,13.348195,77.685292,954.4,3.81,2016/12/11,01:33:45
2917,13.348167,77.685242,954.1,6.25,2016/12/11,01:33:46
2918,13.348132,77.685193,953.7,6.58,2016/12/11,01:33:47
2919,13.348105,77.685138,953.3,6.67,2016/12/11,01:33:48
2920,13.348074,77.685083,953.0,6.88,2016/12/11,01:33:49
2921,13.348047,77.685030,952.6,6.48,2016/12/11,01:33:50
2922,13.348017,77.684976,952.2,6.74,2016/12/11,01:33:51
2923,13.347990,77.684920,951.9,6.77,2016/12/11,01:33:52
2924,13.347967,77.684885,951.6,4.57,2016/12/11,01:33:53
2925,13.347938,77.684826,951.2,7.16,2016/12/11,01:33:54
2926,13.347912,77.684759,950.8,7.81,2016/12/11,01:33:55
2927,13.347879,77.684696,950.6,7.75,2016/12/11,01:33:56
2928,13.347843,77.684638,950.3,7.45,2016/12/11,01:33:57
2929,13.347811,77.684577,950.2,7.51,2016/12/11,01:33:58
2930,13.347772,77.684522,950.5,7.37,2016/12/11,01:33:59
2931,13.347744,77.684468,950.8,6.63,2016/12/11,01:34:00
2932,13.347713,77.684412,951.1,6.98,2016/12/11,01:34:01
2933,13.347682,77.684357,951.4,6.88,2016/12/11,01:34:02
2934,13.347653,77.684298,951.7,7.16,2016/12/11,01:34:03
2935,13.347637,77.684243,952.0,6.22,2016/12/11,01:34:04
2936,13.347621,77.684194,952.2,5.60,2016/12/11,01:34:05
2937,13.347593,77.684140,952.4,6.63,2016/12/11,01:34:06
2938,13.347565,77.684075,952.7,7.70,2016/12/11,01:34:07
2939,13.347554,77.684028,952.9,5.24,2016/12/11,01:34:08
2940,13.347531,77.683967,953.1,7.09,2016/12/11,01:34:09
2941,13.347519,77.683907,953.4,6.63,2016/12/11,01:34:10
2942,13.347498,77.683845,953.6,7.11,2016/12/11,01:34:11
2943,13.347480,77.683782,953.8,7.11,2016/12/11,01:34:12
2944,13.347463,77.683723,954.0,6.66,2016/12/11,01:34:13
2945,13.347457,77.683669,954.1,5.89,2016/12/11,01:34:14
2946,13.347445,77.683612,954.2,6.32,2016/12/11,01:34:15
2947,13.347434,77.683559,954.2,5.87,2016/12/11,01:34:16
2948,13.347430,77.683510,954.3,5.33,2016/12/11,01:34:17
2949,13.347430,77.683456,954.4,5.85,2016/12/11,01:34:18
2950,13.347419,77.683408,954.5,5.34,2016/12/11,01:34:19
2951,13.347409,77.683348,954.5,6.59,2016/12/11,01:34:20
2952,13.347396,77.683287,954.6,6.76,2016/12/11,01:34:21
2953,13.347391,77.683228,954.7,6.41,2016/12/11,01:34:22
2954,13.347386,77.683173,954.7,5.98,2016/12/11,01:34:23
2955,13.347382,77.683111,954.8,6.73,2016/12/11,01:34:24
2956,13.347370,77.683050,954.8,6.74,2016/12/11,01:34:25
2957,13.347368,77.682995,954.9,5.96,2016/12/11,01:34:26
2958,13.347372,77.682939,955.0,6.08,2016/12/11,01:34:27
2959,13.347380,77.682887,955.1,5.70,2016/12/11,01:34:28
2960,13.347358,77.682814,954.9,8.28,2016/12/11,01:34:29
2961,13.347358,77.682758,954.9,6.07,2016/12/11,01:34:30
2962,13.347347,77.682698,954.7,6.61,2016/12/11,01:34:31
2963,13.347342,77.682640,954.7,6.31,2016/12/11,01:34:32
2964,13.347343,77.682581,954.6,6.39,2016/12/11,01:34:33
2965,13.347343,77.682524,954.6,6.17,2016/12/11,01:34:34
2966,13.347331,77.682477,954.5,5.26,2016/12/11,01:34:35
2967,13.347338,77.682423,954.5,5.90,2016/12/11,01:34:36
2968,13.347336,77.682371,954.4,5.64,2016/12/11,01:34:37
2969,13.347334,77.682317,954.4,5.85,2016/12/11,01:34:38
2970,13.347321,77.682245,954.3,7.93,2016/12/11,01:34:39
2971,13.347318,77.682181,954.2,6.94,2016/12/11,01:34:40
2972,13.347311,77.682127,954.1,5.90,2016/12/11,01:34:41
2973,13.347305,77.682065,954.1,6.75,2016/12/11,01:34:42
2974,13.347304,77.682009,954.3,6.07,2016/12/11,01:34:43
2975,13.347298,77.681946,954.5,6.86,2016/12/11,01:34:44
2976,13.347293,77.681876,954.8,7.60,2016/12/11,01:34:45
2977,13.347292,77.681813,955.0,6.82,2016/12/11,01:34:46
2978,13.347292,77.681744,955.2,7.47,2016/12/11,01:34:47
2979,13.347297,77.681684,955.5,6.52,2016/12/11,01:34:48
2980,13.347290,77.681615,955.7,7.51,2016/12/11,01:34:49
2981,13.347285,77.681547,955.9,7.39,2016/12/11,01:34:50
2982,13.347280,77.681483,956.1,6.95,2016/12/11,01:34:51
2983,13.347275,77.681425,956.3,6.31,2016/12/11,01:34:52
2984,13.347270,77.681364,956.5,6.63,2016/12/11,01:34:53
2985,13.347259,77.681287,956.7,8.43,2016/12/11,01:34:54
2986,13.347255,77.681227,956.9,6.51,2016/12/11,01:34:55
2987,13.347253,77.681167,957.1,6.50,2016/12/11,01:34:56
2988,13.347251,77.681109,957.2,6.29,2016/12/11,01:34:57
2989,13.347247,77.681041,957.4,7.38,2016/12/11,01:34:58
2990,13.347261,77.681001,957.6,4.60,2016/12/11,01:34:59
2991,13.347257,77.680941,957.7,6.51,2016/12/11,01:35:00
2992,13.347251,77.680888,957.8,5.78,2016/12/11,01:35:01
2993,13.347249,77.680840,958.0,5.20,2016/12/11,01:35:02
2994,13.347232,77.680784,958.0,6.35,2016/12/11,01:35:03
2995,13.347233,77.680733,958.2,5.53,2016/12/11,01:35:04
2996,13.347239,77.680682,958.4,5.56,2016/12/11,01:35:05
2997,13.347241,77.680629,958.5,5.74,2016/12/11,01:35:06
2998,13.347232,77.680581,958.6,5.29,2016/12/11,01:35:07
2999,13.347220,77.680518,958.7,6.95,2016/12/11,01:35:08
3000,13.347216,77.680452,958.9,7.16,2016/12/11,01:35:09
3001,13.347214,77.680388,959.0,6.94,2016/12/11,01:35:10
3002,13.347214,77.680326,959.1,6.72,2016/12/11,01:35:11
3003,13.347216,77.680275,959.2,5.53,2016/12/11,01:35:12
3004,13.347222,77.680223,959.3,5.67,2016/12/11,01:35:13
3005,13.347217,77.680172,959.3,5.55,2016/12/11,01:35:14
3006,13.347228,77.680115,959.5,6.29,2016/12/11,01:35:15
3007,13.347205,77.680062,959.4,6.29,2016/12/11,01:35:16
3008,13.347195,77.680011,959.5,5.63,2016/12/11,01:35:17
3009,13.347190,77.679961,959.5,5.44,2016/12/11,01:35:18
3010,13.347191,77.679922,959.6,4.23,2016/12/11,01:35:19
3011,13.347205,77.679876,959.7,5.22,2016/12/11,01:35:20
3012,13.347189,77.679833,959.7,4.99,2016/12/11,01:35:21
3013,13.347208,77.679764,959.9,7.77,2016/12/11,01:35:22
3014,13.347174,77.679714,959.9,6.61,2016/12/11,01:35:23
3015,13.347136,77.679653,959.9,7.85,2016/12/11,01:35:24
3016,13.347136,77.679589,960.1,6.93,2016/12/11,01:35:25
3017,13.347143,77.679533,960.2,6.12,2016/12/11,01:35:26
3018,13.347124,77.679466,960.3,7.56,2016/12/11,01:35:27
3019,13.347132,77.679424,960.4,4.64,2016/12/11,01:35:28
3020,13.347119,77.679377,960.5,5.29,2016/12/11,01:35:29
3021,13.347167,77.679350,960.7,6.09,2016/12/11,01:35:30
3022,13.347183,77.679291,960.8,6.63,2016/12/11,01:35:31
3023,13.347191,77.679220,961.0,7.74,2016/12/11,01:35:32
3024,13.347145,77.679170,961.1,7.45,2016/12/11,01:35:33
3025,13.347139,77.679143,961.1,3.00,2016/12/11,01:35:34
3026,13.347092,77.679071,961.2,9.39,2016/12/11,01:35:35
3027,13.347116,77.679020,961.4,6.14,2016/12/11,01:35:36
3028,13.347110,77.678960,961.5,6.53,2016/12/11,01:35:37
3029,13.347109,77.678910,961.6,5.42,2016/12/11,01:35:38
3030,13.347115,77.678865,961.8,4.92,2016/12/11,01:35:39
3031,13.347110,77.678812,961.9,5.77,2016/12/11,01:35:40
3032,13.347103,77.678767,962.0,4.94,2016/12/11,01:35:41
3033,13.347091,77.678707,962.1,6.63,2016/12/11,01:35:42
3034,13.347091,77.678665,962.2,4.55,2016/12/11,01:35:43
3035,13.347098,77.678614,962.3,5.58,2016/12/11,01:35:44
3036,13.347093,77.678556,962.5,6.31,2016/12/11,01:35:45
3037,13.347094,77.678494,962.6,6.72,2016/12/11,01:35:46
3038,13.347076,77.678448,962.7,5.37,2016/12/11,01:35:47
3039,13.347084,77.678405,962.8,4.74,2016/12/11,01:35:48
3040,13.347083,77.678352,963.0,5.74,2016/12/11,01:35:49
3041,13.347053,77.678302,962.9,6.36,2016/12/11,01:35:50
3042,13.347048,77.678233,963.1,7.49,2016/12/11,01:35:51
3043,13.347024,77.678167,963.2,7.63,2016/12/11,01:35:52
3044,13.347043,77.678068,963.5,3.64,2016/12/11,01:35:55
3045,13.347043,77.677993,963.7,8.12,2016/12/11,01:35:56
